instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1143467626,461126841100,461
0,0,100.0,0.0,0.0,1143489078,461126841100,461
0,0,100.0,0.0,0.0,1143528058,461126841100,461
0,0,100.0,0.0,0.0,1143528343,461126841100,461
0,0,100.0,0.0,0.0,1143528575,461126841100,461
0,0,100.0,0.0,0.0,1143562674,461126841100,461
0,0,100.0,0.0,0.0,1143564801,461126841100,461
0,0,100.0,0.0,0.0,1143564900,461126841100,461
0,0,100.0,0.0,0.0,1143640684,461126841100,461
0,0,100.0,0.0,0.0,1143640801,461126841100,461
0,0,100.0,0.0,0.0,1143643192,461126841100,461
0,0,100.0,0.0,0.0,1143712857,461126841100,461
0,0,100.0,0.0,0.0,1143725279,461126841100,461
0,0,100.0,0.0,0.0,1143725524,461126841100,461
0,0,100.0,0.0,0.0,1143731311,461126841100,461
0,0,100.0,0.0,0.0,1143731413,461126841100,461
0,0,100.0,0.0,0.0,1143740479,461126841100,461
0,0,100.0,0.0,0.0,1143740526,461126841100,461
0,0,100.0,0.0,0.0,1144108833,461126841100,461
0,0,100.0,0.0,0.0,1144108911,461126841100,461
0,0,100.0,0.0,0.0,1144109030,461126841100,461
0,0,100.0,0.0,0.0,1144171182,461126841100,461
0,0,100.0,0.0,0.0,1144190049,461126841100,461
0,0,100.0,0.0,0.0,1144332834,461126841100,461
0,0,100.0,0.0,0.0,1144333754,461126841100,461
0,0,100.0,0.0,0.0,1144367076,461126841100,461
0,0,100.0,0.0,0.0,1144455156,461126841100,461
0,0,100.0,0.0,0.0,1144632979,461126841100,461
0,0,100.0,0.0,0.0,1144634478,461126841100,461
0,0,100.0,0.0,0.0,1144769764,461126841100,461
0,0,100.0,0.0,0.0,1144848857,461126841100,461
0,0,100.0,0.0,0.0,1144857702,461126841100,461
0,0,100.0,0.0,0.0,1144927106,461126841100,461
0,0,100.0,0.0,0.0,1144936447,461126841100,461
0,0,100.0,0.0,0.0,1144936610,461126841100,461
0,0,100.0,0.0,0.0,1144965095,461126841100,461
0,0,100.0,0.0,0.0,1145326045,461126841100,461
0,0,100.0,0.0,0.0,1145373393,461126841100,461
0,0,100.0,0.0,0.0,1145459933,461126841100,461
0,0,100.0,0.0,0.0,1145537185,461126841100,461
0,0,100.0,0.0,0.0,1145570493,461126841100,461
0,0,100.0,0.0,0.0,1145827982,461126841100,461
0,0,100.0,0.0,0.0,1145828038,461126841100,461
0,0,100.0,0.0,0.0,1145839052,461126841100,461
0,0,100.0,0.0,0.0,1145892760,461126841100,461
0,0,100.0,0.0,0.0,1146031853,461126841100,461
0,0,100.0,0.0,0.0,1146144658,461126841100,461
0,1,100.0,0.0,0.0,1146144819,461126841100,461
0,0,100.0,0.0,0.0,1146229674,461126841100,461
0,0,100.0,0.0,0.0,1146230363,461126841100,461
0,0,100.0,0.0,0.0,1146270192,461126841100,461
0,0,100.0,0.0,0.0,1146637287,461126841100,461
0,0,100.0,0.0,0.0,1146643622,461126841100,461
0,0,100.0,0.0,0.0,1146753563,461126841100,461
0,0,100.0,0.0,0.0,1146837029,461126841100,461
0,0,100.0,0.0,0.0,1147183321,461126841100,461
0,0,100.0,0.0,0.0,1147183523,461126841100,461
0,0,100.0,0.0,0.0,1147763686,461126841100,461
0,0,100.0,0.0,0.0,1147847621,461126841100,461
0,0,100.0,0.0,0.0,1147870301,461126841100,461
0,0,100.0,0.0,0.0,1147999444,461126841100,461
0,0,100.0,0.0,0.0,1148000188,461126841100,461
0,0,100.0,0.0,0.0,1148000235,461126841100,461
0,0,100.0,0.0,0.0,1148024015,461126841100,461
0,0,100.0,0.0,0.0,1148083448,461126841100,461
0,0,100.0,0.0,0.0,1148447060,461126841100,461
0,0,100.0,0.0,0.0,1148530045,461126841100,461
0,0,100.0,0.0,0.0,1148661504,461126841100,461
0,0,100.0,0.0,0.0,1148661548,461126841100,461
0,0,100.0,0.0,0.0,1148911753,461126841100,461
0,0,100.0,0.0,0.0,1148918534,461126841100,461
0,0,100.0,0.0,0.0,1148919421,461126841100,461
0,0,100.0,0.0,0.0,1148983121,461126841100,461
0,0,100.0,0.0,0.0,1149433299,461126841100,461
0,0,100.0,0.0,0.0,1149433519,461126841100,461
0,0,100.0,0.0,0.0,1149743197,461126841100,461
0,0,100.0,0.0,0.0,1149778207,461126841100,461
0,0,100.0,0.0,0.0,1149778812,461126841100,461
0,0,100.0,0.0,0.0,1149894412,461126841100,461
0,0,100.0,0.0,0.0,1149894580,461126841100,461
0,0,100.0,0.0,0.0,1150062833,461126841100,461
0,0,100.0,0.0,0.0,1150491306,461126841100,461
0,0,100.0,0.0,0.0,1150503140,461126841100,461
0,0,100.0,0.0,0.0,1150801950,461126841100,461
0,0,100.0,0.0,0.0,1150836217,461126841100,461
0,0,100.0,0.0,0.0,1150836336,461126841100,461
0,0,100.0,0.0,0.0,1150836383,461126841100,461
0,0,100.0,0.0,0.0,1150839102,461126841100,461
0,0,100.0,0.0,0.0,1150971101,461126841100,461
0,0,100.0,0.0,0.0,1150992212,461126841100,461
0,0,100.0,0.0,0.0,1151006379,461126841100,461
0,0,100.0,0.0,0.0,1151008107,461126841100,461
0,0,100.0,0.0,0.0,1151013743,461126841100,461
0,0,100.0,0.0,0.0,1151344112,461126841100,461
0,0,100.0,0.0,0.0,1151346351,461126841100,461
0,0,100.0,0.0,0.0,1151416116,461126841100,461
0,0,100.0,0.0,0.0,1151581050,461126841100,461
0,0,100.0,0.0,0.0,1152027808,461126841100,461
0,0,100.0,0.0,0.0,1152311725,461126841100,461
0,0,100.0,0.0,0.0,1152311757,461126841100,461
0,0,100.0,0.0,0.0,1152311823,461126841100,461
0,0,100.0,0.0,0.0,1152312166,461126841100,461
0,0,100.0,0.0,0.0,1152399315,461126841100,461
0,0,100.0,0.0,0.0,1152541200,461126841100,461
0,0,100.0,0.0,0.0,1152627193,461126841100,461
0,0,100.0,0.0,0.0,1152629836,461126841100,461
0,0,100.0,0.0,0.0,1152640274,461126841100,461
0,0,100.0,0.0,0.0,1152724715,461126841100,461
0,0,100.0,0.0,0.0,1152740389,461126841100,461
0,0,100.0,0.0,0.0,1152746992,461126841100,461
0,0,100.0,0.0,0.0,1152756754,461126841100,461
0,0,100.0,0.0,0.0,1152758166,461126841100,461
