instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1063070644,127361782700,127
0,0,100.0,0.0,0.0,1063070644,127361782700,127
0,0,100.0,0.0,0.0,1063071102,127361782700,127
0,0,100.0,0.0,0.0,1063071102,127361782700,127
0,0,100.0,0.0,0.0,1063155353,127361782700,127
0,0,100.0,0.0,0.0,1063155353,127361782700,127
0,0,100.0,0.0,0.0,1063302777,127361782700,127
0,0,100.0,0.0,0.0,1063302777,127361782700,127
0,0,100.0,0.0,0.0,1063302914,127361782700,127
0,0,100.0,0.0,0.0,1063302914,127361782700,127
0,0,100.0,0.0,0.0,1063303507,127361782700,127
0,0,100.0,0.0,0.0,1063303507,127361782700,127
0,0,100.0,0.0,0.0,1063876335,127361782700,127
0,0,100.0,0.0,0.0,1063876335,127361782700,127
0,0,100.0,0.0,0.0,1063878776,127361782700,127
0,0,100.0,0.0,0.0,1063878776,127361782700,127
0,0,100.0,0.0,0.0,1063988232,127361782700,127
0,0,100.0,0.0,0.0,1063988232,127361782700,127
0,0,100.0,0.0,0.0,1063995637,127361782700,127
0,0,100.0,0.0,0.0,1063995637,127361782700,127
0,0,100.0,0.0,0.0,1063995653,127361782700,127
0,0,100.0,0.0,0.0,1063995653,127361782700,127
0,0,100.0,0.0,0.0,1064019941,127361782700,127
0,0,100.0,0.0,0.0,1064019941,127361782700,127
0,0,100.0,0.0,0.0,1064020575,127361782700,127
0,0,100.0,0.0,0.0,1064020575,127361782700,127
0,0,100.0,0.0,0.0,1064021565,127361782700,127
0,0,100.0,0.0,0.0,1064021565,127361782700,127
0,0,100.0,0.0,0.0,1064180205,127361782700,127
0,0,100.0,0.0,0.0,1064180205,127361782700,127
0,0,100.0,0.0,0.0,1064269530,127361782700,127
0,0,100.0,0.0,0.0,1064269530,127361782700,127
0,0,100.0,0.0,0.0,1064276548,127361782700,127
0,0,100.0,0.0,0.0,1064276548,127361782700,127
0,0,100.0,0.0,0.0,1064276665,127361782700,127
0,0,100.0,0.0,0.0,1064276665,127361782700,127
0,0,100.0,0.0,0.0,1064277086,127361782700,127
0,0,100.0,0.0,0.0,1064277086,127361782700,127
0,0,100.0,0.0,0.0,1064277673,127361782700,127
0,0,100.0,0.0,0.0,1064277673,127361782700,127
0,0,100.0,0.0,0.0,1064277699,127361782700,127
