instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1063070644,122592064500,122
0,0,100.0,0.0,0.0,1063070644,122592064500,122
0,0,100.0,0.0,0.0,1063071102,122592064500,122
0,0,100.0,0.0,0.0,1063071102,122592064500,122
0,0,100.0,0.0,0.0,1063155353,122592064500,122
0,0,100.0,0.0,0.0,1063155353,122592064500,122
0,0,100.0,0.0,0.0,1063302777,122592064500,122
0,0,100.0,0.0,0.0,1063302777,122592064500,122
0,0,100.0,0.0,0.0,1063302914,122592064500,122
0,0,100.0,0.0,0.0,1063302914,122592064500,122
0,0,100.0,0.0,0.0,1063303507,122592064500,122
0,0,100.0,0.0,0.0,1063303507,122592064500,122
0,0,100.0,0.0,0.0,1063876335,122592064500,122
0,0,100.0,0.0,0.0,1063876335,122592064500,122
0,0,100.0,0.0,0.0,1063878776,122592064500,122
0,0,100.0,0.0,0.0,1063878776,122592064500,122
0,0,100.0,0.0,0.0,1063988232,122592064500,122
0,0,100.0,0.0,0.0,1063988232,122592064500,122
0,0,100.0,0.0,0.0,1063995637,122592064500,122
0,0,100.0,0.0,0.0,1063995637,122592064500,122
0,0,100.0,0.0,0.0,1063995653,122592064500,122
0,0,100.0,0.0,0.0,1063995653,122592064500,122
0,0,100.0,0.0,0.0,1064019941,122592064500,122
0,0,100.0,0.0,0.0,1064019941,122592064500,122
0,0,100.0,0.0,0.0,1064020575,122592064500,122
0,0,100.0,0.0,0.0,1064020575,122592064500,122
0,0,100.0,0.0,0.0,1064021565,122592064500,122
0,0,100.0,0.0,0.0,1064021565,122592064500,122
0,0,100.0,0.0,0.0,1064180205,122592064500,122
0,0,100.0,0.0,0.0,1064180205,122592064500,122
0,0,100.0,0.0,0.0,1064269530,122592064500,122
0,0,100.0,0.0,0.0,1064269530,122592064500,122
0,0,100.0,0.0,0.0,1064276548,122592064500,122
0,0,100.0,0.0,0.0,1064276548,122592064500,122
0,0,100.0,0.0,0.0,1064276665,122592064500,122
0,0,100.0,0.0,0.0,1064276665,122592064500,122
0,0,100.0,0.0,0.0,1064277086,122592064500,122
0,0,100.0,0.0,0.0,1064277086,122592064500,122
0,0,100.0,0.0,0.0,1064277673,122592064500,122
0,0,100.0,0.0,0.0,1064277673,122592064500,122
0,0,100.0,0.0,0.0,1064277699,122592064500,122
0,0,100.0,0.0,0.0,1064277699,122592064500,122
0,0,100.0,0.0,0.0,1064394278,122592064500,122
0,0,100.0,0.0,0.0,1064394278,122592064500,122
0,0,100.0,0.0,0.0,1064396034,122592064500,122
0,0,100.0,0.0,0.0,1064396034,122592064500,122
0,0,100.0,0.0,0.0,1064405395,122592064500,122
0,0,100.0,0.0,0.0,1064405395,122592064500,122
0,0,100.0,0.0,0.0,1064410747,122592064500,122
0,0,100.0,0.0,0.0,1064410747,122592064500,122
0,0,100.0,0.0,0.0,1064426049,122592064500,122
0,0,100.0,0.0,0.0,1064426049,122592064500,122
0,0,100.0,0.0,0.0,1064427352,122592064500,122
0,0,100.0,0.0,0.0,1064427352,122592064500,122
0,0,100.0,0.0,0.0,1064428306,122592064500,122
0,0,100.0,0.0,0.0,1064428306,122592064500,122
0,0,100.0,0.0,0.0,1064428640,122592064500,122
0,0,100.0,0.0,0.0,1064428640,122592064500,122
0,0,100.0,0.0,0.0,1064443838,122592064500,122
0,0,100.0,0.0,0.0,1064443838,122592064500,122
0,0,100.0,0.0,0.0,1064443940,122592064500,122
0,0,100.0,0.0,0.0,1064443940,122592064500,122
0,0,100.0,0.0,0.0,1064444346,122592064500,122
0,0,100.0,0.0,0.0,1064444346,122592064500,122
0,0,100.0,0.0,0.0,1064444623,122592064500,122
0,0,100.0,0.0,0.0,1064444623,122592064500,122
0,0,100.0,0.0,0.0,1064445563,122592064500,122
0,0,100.0,0.0,0.0,1064445563,122592064500,122
0,0,100.0,0.0,0.0,1064445608,122592064500,122
0,0,100.0,0.0,0.0,1064445608,122592064500,122
0,0,100.0,0.0,0.0,1064445624,122592064500,122
0,0,100.0,0.0,0.0,1064445624,122592064500,122
0,0,100.0,0.0,0.0,1064508453,122592064500,122
0,0,100.0,0.0,0.0,1064508453,122592064500,122
0,0,100.0,0.0,0.0,1064515216,122592064500,122
0,0,100.0,0.0,0.0,1064515216,122592064500,122
0,0,100.0,0.0,0.0,1064515252,122592064500,122
0,0,100.0,0.0,0.0,1064515252,122592064500,122
0,0,100.0,0.0,0.0,1064516887,122592064500,122
0,0,100.0,0.0,0.0,1064516887,122592064500,122
0,0,100.0,0.0,0.0,1064565496,122592064500,122
0,0,100.0,0.0,0.0,1064565496,122592064500,122
0,0,100.0,0.0,0.0,1064570946,122592064500,122
0,0,100.0,0.0,0.0,1064570946,122592064500,122
0,0,100.0,0.0,0.0,1064571272,122592064500,122
0,0,100.0,0.0,0.0,1064571272,122592064500,122
0,0,100.0,0.0,0.0,1064585174,122592064500,122
0,0,100.0,0.0,0.0,1064585174,122592064500,122
0,0,100.0,0.0,0.0,1064589038,122592064500,122
0,0,100.0,0.0,0.0,1064589038,122592064500,122
0,0,100.0,0.0,0.0,1066186679,122592064500,122
0,0,100.0,0.0,0.0,1066186679,122592064500,122
0,0,100.0,0.0,0.0,1066234202,122592064500,122
0,0,100.0,0.0,0.0,1066234202,122592064500,122
0,0,100.0,0.0,0.0,1066234450,122592064500,122
0,0,100.0,0.0,0.0,1066234450,122592064500,122
0,0,100.0,0.0,0.0,1066234509,122592064500,122
0,0,100.0,0.0,0.0,1066234509,122592064500,122
0,0,100.0,0.0,0.0,1066248969,122592064500,122
0,0,100.0,0.0,0.0,1066248969,122592064500,122
0,0,100.0,0.0,0.0,1066249112,122592064500,122
0,0,100.0,0.0,0.0,1066249112,122592064500,122
0,0,100.0,0.0,0.0,1066249198,122592064500,122
0,0,100.0,0.0,0.0,1066249198,122592064500,122
0,0,100.0,0.0,0.0,1066249303,122592064500,122
0,0,100.0,0.0,0.0,1066249303,122592064500,122
0,0,100.0,0.0,0.0,1066249370,122592064500,122
0,0,100.0,0.0,0.0,1066249370,122592064500,122
0,0,100.0,0.0,0.0,1066459013,122592064500,122
0,0,100.0,0.0,0.0,1066459013,122592064500,122
0,0,100.0,0.0,0.0,1066459279,122592064500,122
0,0,100.0,0.0,0.0,1066459279,122592064500,122
0,0,100.0,0.0,0.0,1066464867,122592064500,122
0,0,100.0,0.0,0.0,1066464867,122592064500,122
0,0,100.0,0.0,0.0,1066492621,122592064500,122
0,0,100.0,0.0,0.0,1066492621,122592064500,122
0,0,100.0,0.0,0.0,1066495688,122592064500,122
0,0,100.0,0.0,0.0,1066495688,122592064500,122
0,0,100.0,0.0,0.0,1066617836,122592064500,122
0,0,100.0,0.0,0.0,1066617836,122592064500,122
0,0,100.0,0.0,0.0,1066660737,122592064500,122
0,0,100.0,0.0,0.0,1066660737,122592064500,122
0,0,100.0,0.0,0.0,1066725068,122592064500,122
0,0,100.0,0.0,0.0,1066725068,122592064500,122
0,0,100.0,0.0,0.0,1067234766,122592064500,122
0,0,100.0,0.0,0.0,1067234766,122592064500,122
0,0,100.0,0.0,0.0,1067323664,122592064500,122
0,0,100.0,0.0,0.0,1067323664,122592064500,122
0,0,100.0,0.0,0.0,1067443363,122592064500,122
0,0,100.0,0.0,0.0,1067443363,122592064500,122
0,0,100.0,0.0,0.0,1067443424,122592064500,122
0,0,100.0,0.0,0.0,1067443424,122592064500,122
0,0,100.0,0.0,0.0,1067443624,122592064500,122
0,0,100.0,0.0,0.0,1067443624,122592064500,122
0,0,100.0,0.0,0.0,1068353820,122592064500,122
0,0,100.0,0.0,0.0,1068353820,122592064500,122
0,0,100.0,0.0,0.0,1068783511,122592064500,122
0,0,100.0,0.0,0.0,1068783511,122592064500,122
