instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1063070644,124055929600,124
0,0,100.0,0.0,0.0,1063070644,124055929600,124
0,0,100.0,0.0,0.0,1063071102,124055929600,124
0,0,100.0,0.0,0.0,1063071102,124055929600,124
0,0,100.0,0.0,0.0,1063155353,124055929600,124
0,0,100.0,0.0,0.0,1063155353,124055929600,124
0,0,100.0,0.0,0.0,1063302777,124055929600,124
0,0,100.0,0.0,0.0,1063302777,124055929600,124
0,0,100.0,0.0,0.0,1063302914,124055929600,124
0,0,100.0,0.0,0.0,1063302914,124055929600,124
0,0,100.0,0.0,0.0,1063303507,124055929600,124
0,0,100.0,0.0,0.0,1063303507,124055929600,124
0,0,100.0,0.0,0.0,1063876335,124055929600,124
0,0,100.0,0.0,0.0,1063876335,124055929600,124
0,0,100.0,0.0,0.0,1063878776,124055929600,124
0,0,100.0,0.0,0.0,1063878776,124055929600,124
0,0,100.0,0.0,0.0,1063988232,124055929600,124
0,0,100.0,0.0,0.0,1063988232,124055929600,124
0,0,100.0,0.0,0.0,1063995637,124055929600,124
0,0,100.0,0.0,0.0,1063995637,124055929600,124
0,0,100.0,0.0,0.0,1063995653,124055929600,124
0,0,100.0,0.0,0.0,1063995653,124055929600,124
0,0,100.0,0.0,0.0,1064019941,124055929600,124
0,0,100.0,0.0,0.0,1064019941,124055929600,124
0,0,100.0,0.0,0.0,1064020575,124055929600,124
0,0,100.0,0.0,0.0,1064020575,124055929600,124
0,0,100.0,0.0,0.0,1064021565,124055929600,124
0,0,100.0,0.0,0.0,1064021565,124055929600,124
0,0,100.0,0.0,0.0,1064180205,124055929600,124
0,0,100.0,0.0,0.0,1064180205,124055929600,124
0,0,100.0,0.0,0.0,1064269530,124055929600,124
0,0,100.0,0.0,0.0,1064269530,124055929600,124
0,0,100.0,0.0,0.0,1064276548,124055929600,124
0,0,100.0,0.0,0.0,1064276548,124055929600,124
0,0,100.0,0.0,0.0,1064276665,124055929600,124
0,0,100.0,0.0,0.0,1064276665,124055929600,124
0,0,100.0,0.0,0.0,1064277086,124055929600,124
0,0,100.0,0.0,0.0,1064277086,124055929600,124
0,0,100.0,0.0,0.0,1064277673,124055929600,124
