instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1063070644,125776055700,125
0,0,100.0,0.0,0.0,1063070644,125776055700,125
0,0,100.0,0.0,0.0,1063071102,125776055700,125
0,0,100.0,0.0,0.0,1063071102,125776055700,125
0,0,100.0,0.0,0.0,1063155353,125776055700,125
0,0,100.0,0.0,0.0,1063155353,125776055700,125
0,0,100.0,0.0,0.0,1063302777,125776055700,125
0,0,100.0,0.0,0.0,1063302777,125776055700,125
0,0,100.0,0.0,0.0,1063302914,125776055700,125
0,0,100.0,0.0,0.0,1063302914,125776055700,125
0,0,100.0,0.0,0.0,1063303507,125776055700,125
0,0,100.0,0.0,0.0,1063303507,125776055700,125
0,0,100.0,0.0,0.0,1063876335,125776055700,125
0,0,100.0,0.0,0.0,1063876335,125776055700,125
0,0,100.0,0.0,0.0,1063878776,125776055700,125
0,0,100.0,0.0,0.0,1063878776,125776055700,125
0,0,100.0,0.0,0.0,1063988232,125776055700,125
0,0,100.0,0.0,0.0,1063988232,125776055700,125
0,0,100.0,0.0,0.0,1063995637,125776055700,125
0,0,100.0,0.0,0.0,1063995637,125776055700,125
0,0,100.0,0.0,0.0,1063995653,125776055700,125
0,0,100.0,0.0,0.0,1063995653,125776055700,125
0,0,100.0,0.0,0.0,1064019941,125776055700,125
0,0,100.0,0.0,0.0,1064019941,125776055700,125
0,0,100.0,0.0,0.0,1064020575,125776055700,125
0,0,100.0,0.0,0.0,1064020575,125776055700,125
0,0,100.0,0.0,0.0,1064021565,125776055700,125
0,0,100.0,0.0,0.0,1064021565,125776055700,125
0,0,100.0,0.0,0.0,1064180205,125776055700,125
0,0,100.0,0.0,0.0,1064180205,125776055700,125
0,0,100.0,0.0,0.0,1064269530,125776055700,125
0,0,100.0,0.0,0.0,1064269530,125776055700,125
0,0,100.0,0.0,0.0,1064276548,125776055700,125
0,0,100.0,0.0,0.0,1064276548,125776055700,125
0,0,100.0,0.0,0.0,1064276665,125776055700,125
0,0,100.0,0.0,0.0,1064276665,125776055700,125
0,0,100.0,0.0,0.0,1064277086,125776055700,125
0,0,100.0,0.0,0.0,1064277086,125776055700,125
0,0,100.0,0.0,0.0,1064277673,125776055700,125
0,0,100.0,0.0,0.0,1064277673,125776055700,125
0,0,100.0,0.0,0.0,1064277699,125776055700,125
0,0,100.0,0.0,0.0,1064277699,125776055700,125
0,0,100.0,0.0,0.0,1064394278,125776055700,125
0,0,100.0,0.0,0.0,1064394278,125776055700,125
0,0,100.0,0.0,0.0,1064396034,125776055700,125
0,0,100.0,0.0,0.0,1064396034,125776055700,125
0,0,100.0,0.0,0.0,1064405395,125776055700,125
0,0,100.0,0.0,0.0,1064405395,125776055700,125
0,0,100.0,0.0,0.0,1064410747,125776055700,125
0,0,100.0,0.0,0.0,1064410747,125776055700,125
0,0,100.0,0.0,0.0,1064426049,125776055700,125
0,0,100.0,0.0,0.0,1064426049,125776055700,125
