instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1063070644,136196646500,136
0,0,100.0,0.0,0.0,1063070644,136196646500,136
0,0,100.0,0.0,0.0,1063071102,136196646500,136
0,0,100.0,0.0,0.0,1063071102,136196646500,136
0,0,100.0,0.0,0.0,1063155353,136196646500,136
0,0,100.0,0.0,0.0,1063155353,136196646500,136
0,0,100.0,0.0,0.0,1063302777,136196646500,136
0,0,100.0,0.0,0.0,1063302777,136196646500,136
0,0,100.0,0.0,0.0,1063302914,136196646500,136
0,0,100.0,0.0,0.0,1063302914,136196646500,136
0,0,100.0,0.0,0.0,1063303507,136196646500,136
0,0,100.0,0.0,0.0,1063303507,136196646500,136
0,0,100.0,0.0,0.0,1063876335,136196646500,136
0,0,100.0,0.0,0.0,1063876335,136196646500,136
0,0,100.0,0.0,0.0,1063878776,136196646500,136
0,0,100.0,0.0,0.0,1063878776,136196646500,136
0,0,100.0,0.0,0.0,1063988232,136196646500,136
0,0,100.0,0.0,0.0,1063988232,136196646500,136
0,0,100.0,0.0,0.0,1063995637,136196646500,136
0,0,100.0,0.0,0.0,1063995637,136196646500,136
0,0,100.0,0.0,0.0,1063995653,136196646500,136
0,0,100.0,0.0,0.0,1063995653,136196646500,136
0,0,100.0,0.0,0.0,1064019941,136196646500,136
0,0,100.0,0.0,0.0,1064019941,136196646500,136
0,0,100.0,0.0,0.0,1064020575,136196646500,136
0,0,100.0,0.0,0.0,1064020575,136196646500,136
0,0,100.0,0.0,0.0,1064021565,136196646500,136
0,0,100.0,0.0,0.0,1064021565,136196646500,136
0,0,100.0,0.0,0.0,1064180205,136196646500,136
0,0,100.0,0.0,0.0,1064180205,136196646500,136
0,0,100.0,0.0,0.0,1064269530,136196646500,136
0,0,100.0,0.0,0.0,1064269530,136196646500,136
0,0,100.0,0.0,0.0,1064276548,136196646500,136
0,0,100.0,0.0,0.0,1064276548,136196646500,136
0,0,100.0,0.0,0.0,1064276665,136196646500,136
0,0,100.0,0.0,0.0,1064276665,136196646500,136
0,0,100.0,0.0,0.0,1064277086,136196646500,136
0,0,100.0,0.0,0.0,1064277086,136196646500,136
0,0,100.0,0.0,0.0,1064277673,136196646500,136
0,0,100.0,0.0,0.0,1064277673,136196646500,136
0,0,100.0,0.0,0.0,1064277699,136196646500,136
0,0,100.0,0.0,0.0,1064277699,136196646500,136
0,0,100.0,0.0,0.0,1064394278,136196646500,136
0,0,100.0,0.0,0.0,1064394278,136196646500,136
0,0,100.0,0.0,0.0,1064396034,136196646500,136
0,0,100.0,0.0,0.0,1064396034,136196646500,136
0,0,100.0,0.0,0.0,1064405395,136196646500,136
0,0,100.0,0.0,0.0,1064405395,136196646500,136
0,0,100.0,0.0,0.0,1064410747,136196646500,136
0,0,100.0,0.0,0.0,1064410747,136196646500,136
0,0,100.0,0.0,0.0,1064426049,136196646500,136
0,0,100.0,0.0,0.0,1064426049,136196646500,136
0,0,100.0,0.0,0.0,1064427352,136196646500,136
0,0,100.0,0.0,0.0,1064427352,136196646500,136
0,0,100.0,0.0,0.0,1064428306,136196646500,136
0,0,100.0,0.0,0.0,1064428306,136196646500,136
0,0,100.0,0.0,0.0,1064428640,136196646500,136
0,0,100.0,0.0,0.0,1064428640,136196646500,136
0,0,100.0,0.0,0.0,1064443838,136196646500,136
0,0,100.0,0.0,0.0,1064443838,136196646500,136
0,0,100.0,0.0,0.0,1064443940,136196646500,136
0,0,100.0,0.0,0.0,1064443940,136196646500,136
0,0,100.0,0.0,0.0,1064444346,136196646500,136
0,0,100.0,0.0,0.0,1064444346,136196646500,136
0,0,100.0,0.0,0.0,1064444623,136196646500,136
0,0,100.0,0.0,0.0,1064444623,136196646500,136
0,0,100.0,0.0,0.0,1064445563,136196646500,136
0,0,100.0,0.0,0.0,1064445563,136196646500,136
0,0,100.0,0.0,0.0,1064445608,136196646500,136
0,0,100.0,0.0,0.0,1064445608,136196646500,136
0,0,100.0,0.0,0.0,1064445624,136196646500,136
0,0,100.0,0.0,0.0,1064445624,136196646500,136
0,0,100.0,0.0,0.0,1064508453,136196646500,136
