instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1063070644,132370398100,132
0,0,100.0,0.0,0.0,1063070644,132370398100,132
0,0,100.0,0.0,0.0,1063071102,132370398100,132
0,0,100.0,0.0,0.0,1063071102,132370398100,132
0,0,100.0,0.0,0.0,1063155353,132370398100,132
0,0,100.0,0.0,0.0,1063155353,132370398100,132
0,0,100.0,0.0,0.0,1063302777,132370398100,132
0,0,100.0,0.0,0.0,1063302777,132370398100,132
0,0,100.0,0.0,0.0,1063302914,132370398100,132
0,0,100.0,0.0,0.0,1063302914,132370398100,132
0,0,100.0,0.0,0.0,1063303507,132370398100,132
0,0,100.0,0.0,0.0,1063303507,132370398100,132
0,0,100.0,0.0,0.0,1063876335,132370398100,132
0,0,100.0,0.0,0.0,1063876335,132370398100,132
0,0,100.0,0.0,0.0,1063878776,132370398100,132
0,0,100.0,0.0,0.0,1063878776,132370398100,132
0,0,100.0,0.0,0.0,1063988232,132370398100,132
0,0,100.0,0.0,0.0,1063988232,132370398100,132
0,0,100.0,0.0,0.0,1063995637,132370398100,132
0,0,100.0,0.0,0.0,1063995637,132370398100,132
0,0,100.0,0.0,0.0,1063995653,132370398100,132
0,0,100.0,0.0,0.0,1063995653,132370398100,132
0,0,100.0,0.0,0.0,1064019941,132370398100,132
0,0,100.0,0.0,0.0,1064019941,132370398100,132
0,0,100.0,0.0,0.0,1064020575,132370398100,132
0,0,100.0,0.0,0.0,1064020575,132370398100,132
0,0,100.0,0.0,0.0,1064021565,132370398100,132
0,0,100.0,0.0,0.0,1064021565,132370398100,132
0,0,100.0,0.0,0.0,1064180205,132370398100,132
0,0,100.0,0.0,0.0,1064180205,132370398100,132
0,0,100.0,0.0,0.0,1064269530,132370398100,132
0,0,100.0,0.0,0.0,1064269530,132370398100,132
0,0,100.0,0.0,0.0,1064276548,132370398100,132
0,0,100.0,0.0,0.0,1064276548,132370398100,132
0,0,100.0,0.0,0.0,1064276665,132370398100,132
0,0,100.0,0.0,0.0,1064276665,132370398100,132
0,0,100.0,0.0,0.0,1064277086,132370398100,132
0,0,100.0,0.0,0.0,1064277086,132370398100,132
0,0,100.0,0.0,0.0,1064277673,132370398100,132
0,0,100.0,0.0,0.0,1064277673,132370398100,132
0,0,100.0,0.0,0.0,1064277699,132370398100,132
0,0,100.0,0.0,0.0,1064277699,132370398100,132
0,0,100.0,0.0,0.0,1064394278,132370398100,132
0,0,100.0,0.0,0.0,1064394278,132370398100,132
0,0,100.0,0.0,0.0,1064396034,132370398100,132
0,0,100.0,0.0,0.0,1064396034,132370398100,132
0,0,100.0,0.0,0.0,1064405395,132370398100,132
0,0,100.0,0.0,0.0,1064405395,132370398100,132
0,0,100.0,0.0,0.0,1064410747,132370398100,132
0,0,100.0,0.0,0.0,1064410747,132370398100,132
0,0,100.0,0.0,0.0,1064426049,132370398100,132
0,0,100.0,0.0,0.0,1064426049,132370398100,132
0,0,100.0,0.0,0.0,1064427352,132370398100,132
0,0,100.0,0.0,0.0,1064427352,132370398100,132
0,0,100.0,0.0,0.0,1064428306,132370398100,132
0,0,100.0,0.0,0.0,1064428306,132370398100,132
0,0,100.0,0.0,0.0,1064428640,132370398100,132
0,0,100.0,0.0,0.0,1064428640,132370398100,132
0,0,100.0,0.0,0.0,1064443838,132370398100,132
0,0,100.0,0.0,0.0,1064443838,132370398100,132
0,0,100.0,0.0,0.0,1064443940,132370398100,132
0,0,100.0,0.0,0.0,1064443940,132370398100,132
0,0,100.0,0.0,0.0,1064444346,132370398100,132
0,0,100.0,0.0,0.0,1064444346,132370398100,132
0,0,100.0,0.0,0.0,1064444623,132370398100,132
0,0,100.0,0.0,0.0,1064444623,132370398100,132
0,0,100.0,0.0,0.0,1064445563,132370398100,132
0,0,100.0,0.0,0.0,1064445563,132370398100,132
0,0,100.0,0.0,0.0,1064445608,132370398100,132
0,0,100.0,0.0,0.0,1064445608,132370398100,132
0,0,100.0,0.0,0.0,1064445624,132370398100,132
0,0,100.0,0.0,0.0,1064445624,132370398100,132
0,0,100.0,0.0,0.0,1064508453,132370398100,132
0,0,100.0,0.0,0.0,1064508453,132370398100,132
0,0,100.0,0.0,0.0,1064515216,132370398100,132
0,0,100.0,0.0,0.0,1064515216,132370398100,132
0,0,100.0,0.0,0.0,1064515252,132370398100,132
0,0,100.0,0.0,0.0,1064515252,132370398100,132
0,0,100.0,0.0,0.0,1064516887,132370398100,132
0,0,100.0,0.0,0.0,1064516887,132370398100,132
0,0,100.0,0.0,0.0,1064565496,132370398100,132
0,0,100.0,0.0,0.0,1064565496,132370398100,132
0,0,100.0,0.0,0.0,1064570946,132370398100,132
0,0,100.0,0.0,0.0,1064570946,132370398100,132
0,0,100.0,0.0,0.0,1064571272,132370398100,132
0,0,100.0,0.0,0.0,1064571272,132370398100,132
0,0,100.0,0.0,0.0,1064585174,132370398100,132
0,0,100.0,0.0,0.0,1064585174,132370398100,132
0,0,100.0,0.0,0.0,1064589038,132370398100,132
0,0,100.0,0.0,0.0,1064589038,132370398100,132
0,0,100.0,0.0,0.0,1066186679,132370398100,132
0,0,100.0,0.0,0.0,1066186679,132370398100,132
0,0,100.0,0.0,0.0,1066234202,132370398100,132
0,0,100.0,0.0,0.0,1066234202,132370398100,132
0,0,100.0,0.0,0.0,1066234450,132370398100,132
0,0,100.0,0.0,0.0,1066234450,132370398100,132
0,0,100.0,0.0,0.0,1066234509,132370398100,132
0,0,100.0,0.0,0.0,1066234509,132370398100,132
0,0,100.0,0.0,0.0,1066248969,132370398100,132
0,0,100.0,0.0,0.0,1066248969,132370398100,132
0,0,100.0,0.0,0.0,1066249112,132370398100,132
0,0,100.0,0.0,0.0,1066249112,132370398100,132
0,0,100.0,0.0,0.0,1066249198,132370398100,132
0,0,100.0,0.0,0.0,1066249198,132370398100,132
0,0,100.0,0.0,0.0,1066249303,132370398100,132
0,0,100.0,0.0,0.0,1066249303,132370398100,132
0,0,100.0,0.0,0.0,1066249370,132370398100,132
0,0,100.0,0.0,0.0,1066249370,132370398100,132
0,0,100.0,0.0,0.0,1066459013,132370398100,132
0,0,100.0,0.0,0.0,1066459013,132370398100,132
0,0,100.0,0.0,0.0,1066459279,132370398100,132
0,0,100.0,0.0,0.0,1066459279,132370398100,132
0,0,100.0,0.0,0.0,1066464867,132370398100,132
0,0,100.0,0.0,0.0,1066464867,132370398100,132
0,0,100.0,0.0,0.0,1066492621,132370398100,132
0,0,100.0,0.0,0.0,1066492621,132370398100,132
0,0,100.0,0.0,0.0,1066495688,132370398100,132
0,0,100.0,0.0,0.0,1066495688,132370398100,132
0,0,100.0,0.0,0.0,1066617836,132370398100,132
0,0,100.0,0.0,0.0,1066617836,132370398100,132
0,0,100.0,0.0,0.0,1066660737,132370398100,132
0,0,100.0,0.0,0.0,1066660737,132370398100,132
0,0,100.0,0.0,0.0,1066725068,132370398100,132
0,0,100.0,0.0,0.0,1066725068,132370398100,132
0,0,100.0,0.0,0.0,1067234766,132370398100,132
